,TIME_STAMP,SPEED_VG,SPEED_LW
89,2017-05-17 06:00:00,14.049166679382324,13.641416549682617
90,2017-05-17 06:20:00,14.043333053588867,13.590749740600586
91,2017-05-17 06:40:00,13.748332977294922,13.621500015258789
92,2017-05-17 07:00:00,13.625833511352539,13.555999755859375
93,2017-05-17 07:20:00,13.62166690826416,13.545583724975586
94,2017-05-17 07:40:00,13.68416690826416,13.43791675567627
95,2017-05-17 08:00:00,13.620833396911621,13.519332885742188
96,2017-05-17 08:20:00,13.405882835388184,13.55949592590332
97,2017-05-17 08:40:00,13.362500190734863,13.468916893005371
98,2017-05-17 09:00:00,13.431666374206543,13.567999839782715
99,2017-05-17 09:20:00,13.319999694824219,13.519083023071289
100,2017-05-17 09:40:00,13.379166603088379,13.44225025177002
101,2017-05-17 10:00:00,13.47166633605957,13.438333511352539
